协议编号,借据编号,还款期数,应还日期,应还利息,应还本金,应还本息,还款标志
071363214457,103,10,2019-04-16,17256.25,115041.67,132297.92,0
071363214457,103,11,2019-05-16,16105.83,115041.67,131147.50,0
071363214457,103,12,2019-06-16,14955.42,115041.67,129997.08,0
071363214457,103,13,2019-07-16,13805.00,115041.67,128846.67,0
071363214457,103,14,2019-08-16,12654.58,115041.67,127696.25,0
071363214457,103,15,2019-09-16,11504.17,115041.67,126545.83,0
071363214457,103,16,2019-10-16,10353.75,115041.67,125395.42,0
071363214457,103,17,2019-11-16,9203.33,115041.67,124245.00,0
071363214457,103,18,2019-12-16,8052.92,115041.67,123094.58,0
071363214457,103,19,2020-01-16,6902.50,115041.67,121944.17,0
071363214457,103,20,2020-02-16,5752.08,115041.67,120793.75,0
071363214457,103,21,2020-03-16,4601.67,115041.67,119643.33,0
071363214457,103,22,2020-04-16,3451.25,115041.67,118492.92,0
071363214457,103,23,2020-05-16,2300.83,115041.67,117342.50,0
071363214457,103,24,2020-06-16,1150.42,115041.67,116192.08,0
181233951630,108,1,2018-03-15,156.00,0.00,156.00,0
181233951630,108,2,2018-04-15,156.00,0.00,156.00,0
181233951630,108,3,2018-05-15,156.00,0.00,156.00,0
181233951630,108,4,2018-06-15,156.00,0.00,156.00,0
181233951630,108,5,2018-07-15,156.00,0.00,156.00,0
181233951630,108,6,2018-08-15,156.00,26000.00,26156.00,0
110233132520,111,1,2018-04-06,2490.00,9231.29,11721.29,0
110233132520,111,2,2018-05-06,2397.69,9323.60,11721.29,0
110233132520,111,3,2018-06-06,2304.45,9416.84,11721.29,0
110233132520,111,4,2018-07-06,2210.28,9511.01,11721.29,0
110233132520,111,5,2018-08-06,2115.17,9606.12,11721.29,0
110233132520,111,6,2018-09-06,2019.11,9702.18,11721.29,0
110233132520,111,7,2018-10-06,1922.09,9799.20,11721.29,0
110233132520,111,8,2018-11-06,1824.10,9897.19,11721.29,0
110233132520,111,9,2018-12-06,1725.13,9996.16,11721.29,0
110233132520,111,10,2019-01-06,1625.16,10096.13,11721.29,0
110233132520,111,11,2019-02-06,1524.20,10197.09,11721.29,0
110233132520,111,12,2019-03-06,1422.23,10299.06,11721.29,0
110233132520,111,13,2019-04-06,1319.24,10402.05,11721.29,0
110233132520,111,14,2019-05-06,1215.22,10506.07,11721.29,0
110233132520,111,15,2019-06-06,1110.16,10611.13,11721.29,0
110233132520,111,16,2019-07-06,1004.05,10717.24,11721.29,0
110233132520,111,17,2019-08-06,896.88,10824.41,11721.29,0
110233132520,111,18,2019-09-06,788.63,10932.66,11721.29,0
110233132520,111,19,2019-10-06,679.30,11041.99,11721.29,0
110233132520,111,20,2019-11-06,568.88,11152.41,11721.29,0
110233132520,111,21,2019-12-06,457.36,11263.93,11721.29,0
110233132520,111,22,2020-01-06,344.72,11376.57,11721.29,0
110233132520,111,23,2020-02-06,230.96,11490.33,11721.29,0
110233132520,111,24,2020-03-06,115.95,11605.34,11721.29,0
